dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,37.631697,204.044109,3.581302,2.894645,-0.013126,-7.370927,4.197453
0.020000,37.603205,203.993743,3.639169,2.893323,-0.066102,-2.648813,4.197704
0.020000,37.574739,203.943393,3.697009,2.892001,-0.066090,0.000604,4.197954
0.020000,37.546270,203.893008,3.754880,2.893564,0.078147,7.211835,4.198206
0.020000,37.517806,203.842601,3.812768,2.894421,0.042835,-1.765560,4.198457
0.020000,37.489367,203.792210,3.870630,2.893095,-0.066286,-5.456048,4.198709
0.020000,37.460954,203.741836,3.928466,2.891769,-0.066273,0.000609,4.198960
0.020000,37.432548,203.691445,3.986310,2.892245,0.023803,4.503819,4.199213
0.020000,37.404137,203.641014,4.044194,2.894185,0.096991,3.659413,4.199465
0.020000,37.375751,203.590599,4.102051,2.892856,-0.066469,-8.173032,4.199718
0.020000,37.347391,203.540199,4.159882,2.891527,-0.066457,0.000613,4.199971
0.020000,37.319050,203.489803,4.217701,2.890952,-0.028736,1.886065,4.200224
0.020000,37.290692,203.439347,4.275580,2.893939,0.149339,8.903752,4.200478
0.020000,37.262360,203.388908,4.333432,2.892606,-0.066654,-10.799644,4.200732
0.020000,37.234054,203.338484,4.391257,2.891273,-0.066641,0.000618,4.200986
0.020000,37.205773,203.288076,4.449056,2.889940,-0.066629,0.000618,4.201241
0.020000,37.177472,203.237601,4.506924,2.893424,0.174200,12.041437,4.201496
0.020000,37.149193,203.187137,4.564771,2.892344,-0.054000,-11.409980,4.201751
0.020000,37.120941,203.136689,4.622591,2.891008,-0.066826,-0.641307,4.202006
0.020000,37.092715,203.086257,4.680385,2.889671,-0.066814,0.000622,4.202262
0.020000,37.064477,203.035775,4.738229,2.892180,0.125449,9.613145,4.202518
0.020000,37.036253,202.985287,4.796070,2.892072,-0.005447,-6.544832,4.202775
0.020000,37.008055,202.934815,4.853885,2.890731,-0.067011,-3.078190,4.203031
0.020000,36.979884,202.884359,4.911672,2.889391,-0.066999,0.000627,4.203288
0.020000,36.951709,202.833869,4.969492,2.890962,0.078508,7.275341,4.203545
0.020000,36.923540,202.783357,5.027327,2.891787,0.041293,-1.860773,4.203803
0.020000,36.895397,202.732861,5.085136,2.890443,-0.067197,-5.424473,4.204061
0.020000,36.867280,202.682381,5.142918,2.889100,-0.067184,0.000631,4.204319
0.020000,36.839170,202.631883,5.200714,2.889767,0.033379,5.028131,4.204577
0.020000,36.811055,202.581347,5.258543,2.891492,0.086218,2.641984,4.204836
0.020000,36.782967,202.530827,5.316346,2.890144,-0.067383,-7.680046,4.205095
0.020000,36.754906,202.480323,5.374122,2.888797,-0.067370,0.000636,4.205354
0.020000,36.726859,202.429816,5.431894,2.888598,-0.009938,2.871616,4.205614
0.020000,36.698800,202.379257,5.489718,2.891184,0.129327,6.963233,4.205874
0.020000,36.670768,202.328713,5.547515,2.889833,-0.067569,-9.844807,4.206134
0.020000,36.642761,202.278186,5.605284,2.888482,-0.067556,0.000641,4.206395
0.020000,36.614778,202.227670,5.663033,2.887453,-0.051438,0.805895,4.206655
0.020000,36.586775,202.177086,5.720851,2.890866,0.170617,11.102776,4.206917
0.020000,36.558799,202.126519,5.778641,2.889510,-0.067756,-11.918657,4.207178
0.020000,36.530849,202.075969,5.836404,2.888156,-0.067743,0.000646,4.207440
0.020000,36.502925,202.025435,5.894140,2.886801,-0.067730,0.000646,4.207702
0.020000,36.474982,201.974836,5.951941,2.890067,0.163303,11.551675,4.207964
0.020000,36.447062,201.924246,6.009725,2.889176,-0.044552,-10.392751,4.208227
0.020000,36.419168,201.873672,6.067481,2.887817,-0.067930,-1.168932,4.208490
0.020000,36.391301,201.823114,6.125210,2.886459,-0.067917,0.000651,4.208753
0.020000,36.363422,201.772505,6.182990,2.888971,0.125596,9.675673,4.209017
0.020000,36.335558,201.721892,6.240766,2.888830,-0.007062,-6.632926,4.209281
0.020000,36.307721,201.671294,6.298516,2.887467,-0.068118,-3.052781,4.209545
0.020000,36.279910,201.620714,6.356238,2.886105,-0.068105,0.000655,4.209810
0.020000,36.252096,201.570094,6.413996,2.887899,0.089707,7.890619,4.210074
0.020000,36.224289,201.519457,6.471765,2.888471,0.028605,-3.055119,4.210340
0.020000,36.196509,201.468837,6.529507,2.887105,-0.068306,-4.845561,4.210605
0.020000,36.168756,201.418233,6.587222,2.885739,-0.068293,0.000660,4.210871
0.020000,36.141005,201.367603,6.644959,2.886852,0.055639,6.196596,4.211137
0.020000,36.113255,201.316943,6.702721,2.888101,0.062449,0.340504,4.211403
0.020000,36.085533,201.266299,6.760456,2.886731,-0.068495,-6.547187,4.211670
0.020000,36.057837,201.215673,6.818163,2.885362,-0.068481,0.000665,4.211937
0.020000,36.030150,201.165031,6.875880,2.885830,0.023392,4.593683,4.212204
0.020000,36.002458,201.114348,6.933634,2.887719,0.094468,3.553780,4.212472
0.020000,35.974794,201.063682,6.991361,2.886345,-0.068684,-8.157578,4.212740
0.020000,35.947156,201.013032,7.049060,2.884972,-0.068670,0.000670,4.213009
0.020000,35.919533,200.962378,7.106757,2.884831,-0.007031,3.081957,4.213277
0.020000,35.891899,200.911672,7.164503,2.887324,0.124660,6.584557,4.213546
0.020000,35.864293,200.860983,7.222222,2.885947,-0.068873,-9.676656,4.213816
0.020000,35.836713,200.810311,7.279914,2.884570,-0.068860,0.000675,4.214085
0.020000,35.809154,200.759644,7.337591,2.883857,-0.035630,1.661491,4.214355
0.020000,35.781579,200.708916,7.395329,2.886918,0.153024,9.432690,4.214625
0.020000,35.754032,200.658205,7.453040,2.885536,-0.069063,-11.104348,4.214896
0.020000,35.726511,200.607510,7.510723,2.884155,-0.069049,0.000680,4.215167
0.020000,35.699015,200.556830,7.568381,2.882907,-0.062402,0.332351,4.215438
0.020000,35.671500,200.506079,7.626111,2.886499,0.179558,12.098040,4.215709
0.020000,35.644011,200.455345,7.683813,2.885113,-0.069253,-12.440585,4.215981
0.020000,35.616549,200.404628,7.741488,2.883729,-0.069239,0.000685,4.216253
0.020000,35.589114,200.353928,7.799135,2.882344,-0.069226,0.000686,4.216526
0.020000,35.561661,200.303162,7.856849,2.885705,0.168019,11.862227,4.216799
0.020000,35.534232,200.252406,7.914543,2.884678,-0.051322,-10.967049,4.217072
0.020000,35.506830,200.201667,7.972208,2.883290,-0.069430,-0.905393,4.217345
0.020000,35.479455,200.150944,8.029846,2.881901,-0.069416,0.000691,4.217619
0.020000,35.452066,200.100164,8.087542,2.884802,0.145038,10.722724,4.217893
0.020000,35.424696,200.049385,8.145227,2.884230,-0.028587,-8.681275,4.218168
0.020000,35.397354,199.998624,8.202884,2.882838,-0.069621,-2.051691,4.218443
0.020000,35.370039,199.947880,8.260513,2.881446,-0.069607,0.000696,4.218718
0.020000,35.342714,199.897085,8.318191,2.883923,0.123885,9.674596,4.218993
0.020000,35.315405,199.846284,8.375867,2.883770,-0.007683,-6.578384,4.219269
0.020000,35.288123,199.795501,8.433514,2.882373,-0.069813,-3.106480,4.219545
0.020000,35.260869,199.744735,8.491134,2.880977,-0.069799,0.000701,4.219821
0.020000,35.233608,199.693925,8.548795,2.883069,0.104559,8.717894,4.220098
0.020000,35.206360,199.643103,8.606461,2.883296,0.011390,-4.658479,4.220375
0.020000,35.179138,199.592298,8.664099,2.881896,-0.070004,-4.069710,4.220653
0.020000,35.151945,199.541510,8.721709,2.880497,-0.069990,0.000707,4.220931
0.020000,35.124748,199.490684,8.779354,2.882238,0.087063,7.852665,4.221209
0.020000,35.097561,199.439840,8.837010,2.882810,0.028630,-2.921654,4.221487
0.020000,35.070401,199.389014,8.894638,2.881406,-0.070197,-4.941332,4.221766
0.020000,35.043268,199.338204,8.952238,2.880003,-0.070182,0.000712,4.222045
0.020000,35.016136,199.287362,9.009867,2.881431,0.071397,7.078951,4.222325
0.020000,34.989010,199.236497,9.067513,2.882311,0.044037,-1.367996,4.222604
0.020000,34.961912,199.185649,9.125131,2.880904,-0.070389,-5.721302,4.222885
0.020000,34.934841,199.134819,9.182721,2.879496,-0.070375,0.000718,4.223165
0.020000,34.907773,199.083960,9.240334,2.880647,0.057561,6.396790,4.223446
