dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,135.645226,254.969752,3.094400,4.960000,4.000000,0.000000,0.491030
0.020000,135.733324,255.017067,3.194400,5.040000,4.000000,0.000000,0.494703
0.020000,135.822653,255.065470,3.296000,5.120000,4.000000,0.000000,0.498415
0.020000,135.913205,255.114972,3.399200,5.200000,4.000000,0.000000,0.502164
0.020000,136.004971,255.165589,3.504000,5.280000,4.000000,0.000000,0.505949
0.020000,136.097942,255.217332,3.610400,5.360000,4.000000,-0.000000,0.509769
0.020000,136.192067,255.270192,3.718353,5.435294,3.764706,-11.764706,0.513620
0.020000,136.287258,255.324135,3.827765,5.505882,3.529412,-11.764706,0.517500
0.020000,136.383421,255.379125,3.938541,5.571765,3.294118,-11.764706,0.521402
0.020000,136.480470,255.435126,4.050588,5.632941,3.058824,-11.764706,0.525322
0.020000,136.578315,255.492099,4.163812,5.689412,2.823529,-11.764706,0.529256
0.020000,136.676867,255.550006,4.278118,5.741176,2.588235,-11.764706,0.533200
0.020000,136.776041,255.608805,4.393412,5.788235,2.352941,-11.764706,0.537150
0.020000,136.875748,255.668454,4.509600,5.830588,2.117647,-11.764706,0.541100
0.020000,136.975904,255.728910,4.626588,5.868235,1.882353,-11.764706,0.545048
0.020000,137.076424,255.790128,4.744282,5.901176,1.647059,-11.764706,0.548988
0.020000,137.177224,255.852062,4.862588,5.929412,1.411765,-11.764706,0.552918
0.020000,137.278219,255.914663,4.981412,5.952941,1.176471,-11.764706,0.556834
0.020000,137.379329,255.977882,5.100659,5.971765,0.941176,-11.764706,0.560731
0.020000,137.480471,256.041670,5.220235,5.985882,0.705882,-11.764706,0.564606
0.020000,137.581564,256.105974,5.340047,5.995294,0.470588,-11.764706,0.568456
0.020000,137.682528,256.170742,5.460000,6.000000,0.235294,-11.764706,0.572278
0.020000,137.783285,256.235919,5.580000,6.000000,0.000000,-11.764706,0.576067
0.020000,137.883795,256.301475,5.700000,6.000000,0.000000,0.000000,0.579823
0.020000,137.984059,256.367408,5.820000,6.000000,0.000000,0.000000,0.583545
0.020000,138.084079,256.433711,5.940000,6.000000,0.000000,0.000000,0.587234
0.020000,138.183854,256.500381,6.060000,6.000000,0.000000,0.000000,0.590888
0.020000,138.283386,256.567413,6.180000,6.000000,0.000000,0.000000,0.594509
0.020000,138.382676,256.634804,6.300000,6.000000,0.000000,0.000000,0.598095
0.020000,138.481725,256.702548,6.420000,6.000000,0.000000,0.000000,0.601647
0.020000,138.580533,256.770642,6.540000,6.000000,0.000000,0.000000,0.605164
0.020000,138.679103,256.839082,6.660000,6.000000,0.000000,0.000000,0.608647
0.020000,138.777435,256.907863,6.780000,6.000000,0.000000,0.000000,0.612095
0.020000,138.875531,256.976981,6.900000,6.000000,0.000000,0.000000,0.615509
0.020000,138.973391,257.046431,7.020000,6.000000,0.000000,0.000000,0.618887
0.020000,139.071017,257.116210,7.140000,6.000000,0.000000,0.000000,0.622231
0.020000,139.168410,257.186314,7.260000,6.000000,0.000000,0.000000,0.625540
0.020000,139.265572,257.256737,7.380000,6.000000,0.000000,0.000000,0.628814
0.020000,139.362505,257.327477,7.500000,6.000000,0.000000,0.000000,0.632053
0.020000,139.459209,257.398528,7.620000,6.000000,0.000000,0.000000,0.635257
0.020000,139.555686,257.469888,7.740000,6.000000,0.000000,0.000000,0.638426
0.020000,139.651938,257.541551,7.860000,6.000000,0.000000,0.000000,0.641560
0.020000,139.747966,257.613513,7.980000,6.000000,0.000000,0.000000,0.644659
0.020000,139.843771,257.685771,8.100000,6.000000,0.000000,0.000000,0.647722
0.020000,139.939357,257.758321,8.220000,6.000000,0.000000,0.000000,0.650751
0.020000,140.034723,257.831158,8.340000,6.000000,0.000000,0.000000,0.653744
0.020000,140.129872,257.904279,8.460000,6.000000,0.000000,0.000000,0.656702
0.020000,140.224806,257.977679,8.580000,6.000000,0.000000,0.000000,0.659625
0.020000,140.319526,258.051354,8.700000,6.000000,0.000000,0.000000,0.662513
0.020000,140.414034,258.125302,8.820000,6.000000,0.000000,0.000000,0.665366
0.020000,140.508332,258.199517,8.940000,6.000000,0.000000,0.000000,0.668183
0.020000,140.602422,258.273995,9.060000,6.000000,0.000000,0.000000,0.670966
0.020000,140.696306,258.348734,9.180000,6.000000,0.000000,0.000000,0.673714
0.020000,140.789985,258.423728,9.300000,6.000000,0.000000,0.000000,0.676426
0.020000,140.883462,258.498974,9.420000,6.000000,0.000000,0.000000,0.679104
0.020000,140.976739,258.574470,9.540000,6.000000,0.000000,0.000000,0.681746
0.020000,141.069816,258.650209,9.660000,6.000000,0.000000,0.000000,0.684354
0.020000,141.162698,258.726190,9.780000,6.000000,0.000000,0.000000,0.686927
0.020000,141.255385,258.802407,9.900000,6.000000,0.000000,0.000000,0.689465
0.020000,141.347879,258.878858,10.020000,6.000000,0.000000,0.000000,0.691968
0.020000,141.440184,258.955539,10.140000,6.000000,0.000000,0.000000,0.694436
0.020000,141.532300,259.032446,10.260000,6.000000,0.000000,0.000000,0.696870
0.020000,141.624229,259.109575,10.380000,6.000000,0.000000,0.000000,0.699269
0.020000,141.715976,259.186923,10.500000,6.000000,0.000000,0.000000,0.701634
0.020000,141.807539,259.264485,10.620000,6.000000,0.000000,0.000000,0.703964
0.020000,141.898924,259.342260,10.740000,6.000000,0.000000,0.000000,0.706260
0.020000,141.990131,259.420243,10.860000,6.000000,0.000000,0.000000,0.708521
0.020000,142.081162,259.498430,10.980000,6.000000,0.000000,0.000000,0.710748
0.020000,142.172022,259.576818,11.100000,6.000000,0.000000,0.000000,0.712941
0.020000,142.262709,259.655403,11.220000,6.000000,0.000000,0.000000,0.715100
0.020000,142.353229,259.734183,11.340000,6.000000,0.000000,0.000000,0.717225
0.020000,142.443582,259.813153,11.460000,6.000000,0.000000,0.000000,0.719315
0.020000,142.533771,259.892310,11.580000,6.000000,0.000000,0.000000,0.721372
0.020000,142.623799,259.971652,11.700000,6.000000,0.000000,0.000000,0.723395
0.020000,142.713667,260.051173,11.820000,6.000000,0.000000,0.000000,0.725384
0.020000,142.803378,260.130872,11.940000,6.000000,0.000000,0.000000,0.727339
0.020000,142.892935,260.210745,12.060000,6.000000,0.000000,0.000000,0.729261
0.020000,142.982339,260.290787,12.180000,6.000000,0.000000,0.000000,0.731149
0.020000,143.071594,260.370998,12.300000,6.000000,0.000000,0.000000,0.733004
0.020000,143.160700,260.451372,12.420000,6.000000,0.000000,0.000000,0.734825
0.020000,143.249662,260.531906,12.540000,6.000000,0.000000,0.000000,0.736613
0.020000,143.338481,260.612599,12.660000,6.000000,0.000000,0.000000,0.738368
0.020000,143.427159,260.693445,12.780000,6.000000,0.000000,0.000000,0.740090
0.020000,143.515699,260.774442,12.900000,6.000000,0.000000,0.000000,0.741778
0.020000,143.604104,260.855588,13.020000,6.000000,0.000000,0.000000,0.743433
0.020000,143.692376,260.936878,13.140000,6.000000,0.000000,0.000000,0.745056
0.020000,143.780517,261.018310,13.260000,6.000000,0.000000,0.000000,0.746646
0.020000,143.868530,261.099880,13.380000,6.000000,0.000000,0.000000,0.748202
0.020000,143.956417,261.181586,13.500000,6.000000,0.000000,0.000000,0.749727
0.020000,144.044181,261.263425,13.620000,6.000000,0.000000,0.000000,0.751218
0.020000,144.131824,261.345392,13.740000,6.000000,0.000000,0.000000,0.752677
0.020000,144.219349,261.427487,13.860000,6.000000,0.000000,0.000000,0.754104
0.020000,144.306757,261.509704,13.980000,6.000000,0.000000,0.000000,0.755498
0.020000,144.394052,261.592042,14.100000,6.000000,0.000000,0.000000,0.756859
0.020000,144.481237,261.674497,14.220000,6.000000,0.000000,0.000000,0.758189
0.020000,144.568313,261.757067,14.340000,6.000000,0.000000,0.000000,0.759486
0.020000,144.655284,261.839748,14.460000,6.000000,0.000000,0.000000,0.760752
0.020000,144.742150,261.922537,14.580000,6.000000,0.000000,0.000000,0.761985
0.020000,144.828916,262.005433,14.700000,6.000000,0.000000,0.000000,0.763186
0.020000,144.915584,262.088431,14.820000,6.000000,0.000000,0.000000,0.764355
0.020000,145.002156,262.171529,14.940000,6.000000,0.000000,0.000000,0.765493
0.020000,145.088635,262.254725,15.060000,6.000000,0.000000,0.000000,0.766598
0.020000,145.175023,262.338014,15.180000,6.000000,0.000000,0.000000,0.767672
0.020000,145.261323,262.421394,15.300000,6.000000,0.000000,0.000000,0.768714
0.020000,145.347537,262.504864,15.420000,6.000000,0.000000,0.000000,0.769725
0.020000,145.433668,262.588418,15.540000,6.000000,0.000000,0.000000,0.770704
0.020000,145.519719,262.672057,15.660000,6.000000,0.000000,0.000000,0.771652
0.020000,145.605691,262.755774,15.780000,6.000000,0.000000,0.000000,0.772568
0.020000,145.691589,262.839570,15.900000,6.000000,0.000000,0.000000,0.773453
0.020000,145.777413,262.923440,16.020000,6.000000,0.000000,0.000000,0.774307
0.020000,145.863167,263.007382,16.140000,6.000000,0.000000,0.000000,0.775129
0.020000,145.948853,263.091393,16.260000,6.000000,0.000000,0.000000,0.775920
0.020000,146.034474,263.175471,16.380000,6.000000,0.000000,0.000000,0.776680
0.020000,146.120033,263.259612,16.500000,6.000000,0.000000,0.000000,0.777409
0.020000,146.205531,263.343814,16.620000,6.000000,0.000000,0.000000,0.778107
0.020000,146.290972,263.428075,16.740000,6.000000,0.000000,0.000000,0.778773
0.020000,146.376358,263.512391,16.860000,6.000000,0.000000,0.000000,0.779409
0.020000,146.461692,263.596760,16.980000,6.000000,0.000000,0.000000,0.780014
0.020000,146.546976,263.681180,17.100000,6.000000,0.000000,0.000000,0.780588
0.020000,146.632213,263.765647,17.220000,6.000000,0.000000,0.000000,0.781131
0.020000,146.717405,263.850159,17.340000,6.000000,0.000000,0.000000,0.781643
0.020000,146.802555,263.934713,17.460000,6.000000,0.000000,0.000000,0.782125
0.020000,146.887666,264.019307,17.580000,6.000000,0.000000,0.000000,0.782575
0.020000,146.972740,264.103938,17.700000,6.000000,0.000000,0.000000,0.782995
0.020000,147.057780,264.188603,17.820000,6.000000,0.000000,0.000000,0.783384
0.020000,147.142788,264.273301,17.940000,6.000000,0.000000,0.000000,0.783743
0.020000,147.227767,264.358027,18.060000,6.000000,0.000000,0.000000,0.784071
0.020000,147.312720,264.442780,18.180000,6.000000,0.000000,0.000000,0.784368
0.020000,147.397648,264.527557,18.300000,6.000000,0.000000,0.000000,0.784635
0.020000,147.482556,264.612355,18.420000,6.000000,0.000000,0.000000,0.784871
0.020000,147.567444,264.697172,18.540000,6.000000,0.000000,0.000000,0.785076
0.020000,147.652317,264.782005,18.660000,6.000000,0.000000,0.000000,0.785251
0.020000,147.737176,264.866852,18.780000,6.000000,0.000000,0.000000,0.785395
0.020000,147.822024,264.951710,18.900000,6.000000,0.000000,0.000000,0.785509
0.020000,147.906864,265.036576,19.020000,6.000000,0.000000,0.000000,0.785592
0.020000,147.991698,265.121447,19.140000,6.000000,0.000000,0.000000,0.785645
0.020000,148.076528,265.206322,19.260000,6.000000,0.000000,0.000000,0.785667
0.020000,148.161358,265.291198,19.380000,6.000000,0.000000,0.000000,0.785658
0.020000,148.246191,265.376071,19.500000,6.000000,0.000000,0.000000,0.785619
0.020000,148.331027,265.460940,19.620000,6.000000,0.000000,0.000000,0.785550
0.020000,148.415871,265.545802,19.740000,6.000000,0.000000,0.000000,0.785450
0.020000,148.500725,265.630654,19.860000,6.000000,0.000000,0.000000,0.785319
0.020000,148.585591,265.715493,19.980000,6.000000,0.000000,0.000000,0.785158
0.020000,148.670473,265.800318,20.100000,6.000000,0.000000,0.000000,0.784966
0.020000,148.755371,265.885124,20.220000,6.000000,0.000000,0.000000,0.784744
0.020000,148.840290,265.969911,20.340000,6.000000,0.000000,0.000000,0.784491
0.020000,148.925232,266.054675,20.460000,6.000000,0.000000,0.000000,0.784207
0.020000,149.010199,266.139414,20.580000,6.000000,0.000000,0.000000,0.783893
0.020000,149.095193,266.224124,20.700000,6.000000,0.000000,0.000000,0.783548
0.020000,149.180219,266.308804,20.820000,6.000000,0.000000,0.000000,0.783173
0.020000,149.265277,266.393451,20.940000,6.000000,0.000000,0.000000,0.782766
0.020000,149.350371,266.478062,21.060000,6.000000,0.000000,0.000000,0.782329
0.020000,149.435504,266.562634,21.180000,6.000000,0.000000,0.000000,0.781862
0.020000,149.520677,266.647165,21.300000,6.000000,0.000000,0.000000,0.781363
0.020000,149.605894,266.731653,21.420000,6.000000,0.000000,0.000000,0.780834
0.020000,149.691156,266.816094,21.540000,6.000000,0.000000,0.000000,0.780274
0.020000,149.776467,266.900486,21.660000,6.000000,0.000000,0.000000,0.779683
0.020000,149.861830,266.984826,21.780000,6.000000,0.000000,0.000000,0.779061
0.020000,149.947246,267.069112,21.900000,6.000000,0.000000,0.000000,0.778408
0.020000,150.032719,267.153340,22.020000,6.000000,0.000000,0.000000,0.777724
0.020000,150.118250,267.237509,22.140000,6.000000,0.000000,0.000000,0.777009
0.020000,150.203843,267.321615,22.260000,6.000000,0.000000,0.000000,0.776263
0.020000,150.289500,267.405657,22.380000,6.000000,0.000000,0.000000,0.775486
0.020000,150.375223,267.489630,22.500000,6.000000,0.000000,0.000000,0.774677
0.020000,150.461016,267.573532,22.620000,6.000000,0.000000,0.000000,0.773838
0.020000,150.546880,267.657361,22.740000,6.000000,0.000000,0.000000,0.772967
0.020000,150.632819,267.741114,22.860000,6.000000,0.000000,0.000000,0.772064
0.020000,150.718834,267.824788,22.980000,6.000000,0.000000,0.000000,0.771131
0.020000,150.804929,267.908380,23.100000,6.000000,0.000000,0.000000,0.770166
0.020000,150.891106,267.991888,23.220000,6.000000,0.000000,0.000000,0.769169
0.020000,150.977367,268.075309,23.340000,6.000000,0.000000,0.000000,0.768141
0.020000,151.063716,268.158639,23.460000,6.000000,0.000000,0.000000,0.767081
0.020000,151.150154,268.241877,23.580000,6.000000,0.000000,0.000000,0.765990
0.020000,151.236684,268.325018,23.700000,6.000000,0.000000,0.000000,0.764866
0.020000,151.323309,268.408061,23.820000,6.000000,0.000000,0.000000,0.763711
0.020000,151.410031,268.491003,23.940000,6.000000,0.000000,0.000000,0.762524
0.020000,151.496852,268.573840,24.060000,6.000000,0.000000,0.000000,0.761306
0.020000,151.583776,268.656570,24.180000,6.000000,0.000000,0.000000,0.760055
0.020000,151.670804,268.739190,24.300000,6.000000,0.000000,0.000000,0.758772
0.020000,151.757941,268.821697,24.420000,6.000000,0.000000,0.000000,0.757456
0.020000,151.845186,268.904087,24.540000,6.000000,0.000000,0.000000,0.756109
0.020000,151.932544,268.986359,24.660000,6.000000,0.000000,0.000000,0.754729
0.020000,152.020017,269.068508,24.780000,6.000000,0.000000,0.000000,0.753317
0.020000,152.107606,269.150532,24.900000,6.000000,0.000000,0.000000,0.751873
0.020000,152.195316,269.232429,25.020000,6.000000,0.000000,0.000000,0.750396
0.020000,152.283148,269.314194,25.140000,6.000000,0.000000,0.000000,0.748886
0.020000,152.371104,269.395826,25.260000,6.000000,0.000000,0.000000,0.747344
0.020000,152.459188,269.477320,25.380000,6.000000,0.000000,0.000000,0.745769
0.020000,152.547401,269.558673,25.500000,6.000000,0.000000,0.000000,0.744161
0.020000,152.635746,269.639884,25.620000,6.000000,0.000000,0.000000,0.742520
0.020000,152.724226,269.720948,25.740000,6.000000,0.000000,0.000000,0.740847
0.020000,152.812842,269.801862,25.860000,6.000000,0.000000,0.000000,0.739140
0.020000,152.901598,269.882623,25.980000,6.000000,0.000000,0.000000,0.737400
0.020000,152.990496,269.963228,26.100000,6.000000,0.000000,0.000000,0.735627
0.020000,153.079538,270.043675,26.220000,6.000000,0.000000,0.000000,0.733820
0.020000,153.168726,270.123958,26.340000,6.000000,0.000000,0.000000,0.731981
0.020000,153.258063,270.204076,26.460000,6.000000,0.000000,0.000000,0.730107
0.020000,153.347551,270.284025,26.580000,6.000000,0.000000,0.000000,0.728201
0.020000,153.437193,270.363802,26.700000,6.000000,0.000000,0.000000,0.726260
0.020000,153.526991,270.443403,26.820000,6.000000,0.000000,0.000000,0.724286
0.020000,153.616948,270.522825,26.940000,6.000000,0.000000,0.000000,0.722279
0.020000,153.707064,270.602064,27.060000,6.000000,0.000000,0.000000,0.720237
0.020000,153.797344,270.681119,27.180000,6.000000,0.000000,0.000000,0.718161
0.020000,153.887789,270.759984,27.300000,6.000000,0.000000,0.000000,0.716052
0.020000,153.978402,270.838656,27.420000,6.000000,0.000000,0.000000,0.713908
0.020000,154.069184,270.917133,27.540000,6.000000,0.000000,0.000000,0.711731
0.020000,154.160138,270.995410,27.660000,6.000000,0.000000,0.000000,0.709519
0.020000,154.251267,271.073484,27.780000,6.000000,0.000000,0.000000,0.707273
0.020000,154.342572,271.151352,27.900000,6.000000,0.000000,0.000000,0.704992
0.020000,154.434055,271.229010,28.020000,6.000000,0.000000,0.000000,0.702678
0.020000,154.525720,271.306454,28.140000,6.000000,0.000000,0.000000,0.700328
0.020000,154.617567,271.383681,28.260000,6.000000,0.000000,0.000000,0.697944
0.020000,154.709600,271.460687,28.380000,6.000000,0.000000,0.000000,0.695526
0.020000,154.801820,271.537469,28.500000,6.000000,0.000000,0.000000,0.693073
0.020000,154.894229,271.614023,28.620000,6.000000,0.000000,0.000000,0.690585
0.020000,154.986831,271.690345,28.740000,6.000000,0.000000,0.000000,0.688063
0.020000,155.079625,271.766432,28.860000,6.000000,0.000000,0.000000,0.685506
0.020000,155.172615,271.842279,28.980000,6.000000,0.000000,0.000000,0.682914
0.020000,155.265803,271.917884,29.100000,6.000000,0.000000,0.000000,0.680287
0.020000,155.359190,271.993242,29.220000,6.000000,0.000000,0.000000,0.677625
0.020000,155.452779,272.068350,29.340000,6.000000,0.000000,0.000000,0.674928
0.020000,155.546571,272.143203,29.460000,6.000000,0.000000,0.000000,0.672196
0.020000,155.640568,272.217797,29.580000,6.000000,0.000000,0.000000,0.669429
0.020000,155.734774,272.292131,29.700000,6.000000,0.000000,0.000000,0.666627
0.020000,155.829188,272.366197,29.820000,6.000000,0.000000,0.000000,0.663790
0.020000,155.923813,272.439995,29.940000,6.000000,0.000000,0.000000,0.660918
0.020000,156.018652,272.513518,30.060000,6.000000,0.000000,0.000000,0.658010
0.020000,156.113705,272.586764,30.180000,6.000000,0.000000,0.000000,0.655068
0.020000,156.208974,272.659728,30.300000,6.000000,0.000000,0.000000,0.652090
0.020000,156.304461,272.732406,30.420000,6.000000,0.000000,0.000000,0.649077
0.020000,156.400168,272.804795,30.540000,6.000000,0.000000,0.000000,0.646029
0.020000,156.496097,272.876890,30.660000,6.000000,0.000000,0.000000,0.642946
0.020000,156.592249,272.948687,30.780000,6.000000,0.000000,0.000000,0.639828
0.020000,156.688625,273.020182,30.900000,6.000000,0.000000,0.000000,0.636675
0.020000,156.785228,273.091372,31.020000,6.000000,0.000000,0.000000,0.633487
0.020000,156.882058,273.162251,31.140000,6.000000,0.000000,0.000000,0.630263
0.020000,156.979118,273.232816,31.260000,6.000000,0.000000,0.000000,0.627005
0.020000,157.076408,273.303063,31.380000,6.000000,0.000000,0.000000,0.623711
