dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.834395,8.502856,3.835621,2.990354,0.000319,0.004896,0.001481
0.020000,3.894202,8.502945,3.895429,2.990360,0.000267,-0.002565,0.001504
0.020000,3.954009,8.503036,3.955236,2.990364,0.000221,-0.002315,0.001526
0.020000,4.013816,8.503128,4.015043,2.990371,0.000335,0.005701,0.001549
0.020000,4.073624,8.503221,4.074851,2.990376,0.000251,-0.004219,0.001572
0.020000,4.133431,8.503316,4.134658,2.990380,0.000221,-0.001466,0.001594
0.020000,4.193239,8.503412,4.194466,2.990387,0.000351,0.006497,0.001617
0.020000,4.253047,8.503509,4.254274,2.990392,0.000234,-0.005854,0.001640
0.020000,4.312855,8.503608,4.314082,2.990396,0.000226,-0.000431,0.001662
0.020000,4.372663,8.503708,4.373890,2.990403,0.000359,0.006694,0.001685
0.020000,4.432471,8.503810,4.433698,2.990408,0.000222,-0.006879,0.001707
0.020000,4.492279,8.503912,4.493506,2.990413,0.000242,0.001020,0.001730
0.020000,4.552087,8.504017,4.553315,2.990420,0.000343,0.005013,0.001752
0.020000,4.611895,8.504122,4.613123,2.990424,0.000222,-0.006018,0.001775
0.020000,4.671704,8.504229,4.672932,2.990429,0.000259,0.001829,0.001797
0.020000,4.731513,8.504337,4.732741,2.990436,0.000326,0.003353,0.001820
0.020000,4.791321,8.504447,4.792549,2.990440,0.000223,-0.005166,0.001842
0.020000,4.851130,8.504558,4.852358,2.990446,0.000275,0.002627,0.001865
0.020000,4.910939,8.504670,4.912167,2.990452,0.000309,0.001713,0.001887
0.020000,4.970748,8.504783,4.971976,2.990456,0.000223,-0.004325,0.001910
0.020000,5.030557,8.504898,5.031786,2.990462,0.000291,0.003416,0.001932
0.020000,5.090366,8.505014,5.091595,2.990468,0.000293,0.000093,0.001955
0.020000,5.150176,8.505132,5.151405,2.990472,0.000223,-0.003493,0.001977
0.020000,5.209985,8.505251,5.211214,2.990479,0.000307,0.004195,0.002000
0.020000,5.269795,8.505371,5.271024,2.990484,0.000277,-0.001508,0.002022
0.020000,5.329604,8.505493,5.330834,2.990489,0.000223,-0.002672,0.002044
0.020000,5.389414,8.505616,5.390643,2.990495,0.000323,0.004964,0.002067
0.020000,5.449224,8.505740,5.450453,2.990500,0.000261,-0.003088,0.002089
0.020000,5.509034,8.505866,5.510264,2.990505,0.000224,-0.001860,0.002111
0.020000,5.568844,8.505993,5.570074,2.990512,0.000338,0.005723,0.002134
0.020000,5.628654,8.506121,5.629884,2.990516,0.000245,-0.004650,0.002156
0.020000,5.688465,8.506250,5.689695,2.990521,0.000224,-0.001059,0.002178
0.020000,5.748275,8.506381,5.749505,2.990528,0.000354,0.006473,0.002201
0.020000,5.808086,8.506514,5.809316,2.990533,0.000230,-0.006191,0.002223
0.020000,5.867896,8.506647,5.869127,2.990537,0.000235,0.000244,0.002245
0.020000,5.927707,8.506782,5.928937,2.990544,0.000348,0.005683,0.002267
0.020000,5.987518,8.506919,5.988748,2.990549,0.000225,-0.006183,0.002290
0.020000,6.047329,8.507056,6.048559,2.990554,0.000250,0.001288,0.002312
0.020000,6.107140,8.507195,6.108371,2.990560,0.000332,0.004096,0.002334
0.020000,6.166951,8.507335,6.168182,2.990565,0.000225,-0.005369,0.002356
0.020000,6.226762,8.507477,6.227993,2.990570,0.000266,0.002050,0.002378
0.020000,6.286573,8.507620,6.287805,2.990577,0.000316,0.002529,0.002401
0.020000,6.346385,8.507764,6.347617,2.990581,0.000225,-0.004564,0.002423
0.020000,6.406196,8.507910,6.407428,2.990587,0.000281,0.002803,0.002445
0.020000,6.466008,8.508057,6.467240,2.990593,0.000301,0.000981,0.002467
0.020000,6.525820,8.508205,6.527052,2.990597,0.000225,-0.003770,0.002489
0.020000,6.585632,8.508354,6.586864,2.990603,0.000296,0.003547,0.002511
0.020000,6.645444,8.508505,6.646676,2.990609,0.000285,-0.000547,0.002533
0.020000,6.705256,8.508657,6.706489,2.990613,0.000226,-0.002985,0.002555
0.020000,6.765068,8.508811,6.766301,2.990620,0.000311,0.004281,0.002578
0.020000,6.824880,8.508966,6.826113,2.990625,0.000270,-0.002056,0.002600
0.020000,6.884693,8.509122,6.885926,2.990630,0.000226,-0.002210,0.002622
0.020000,6.944505,8.509279,6.945739,2.990636,0.000326,0.005005,0.002644
0.020000,7.004318,8.509438,7.005552,2.990641,0.000255,-0.003546,0.002666
0.020000,7.064130,8.509598,7.065364,2.990646,0.000226,-0.001444,0.002688
0.020000,7.123943,8.509760,7.125178,2.990652,0.000341,0.005721,0.002710
0.020000,7.183756,8.509922,7.184991,2.990657,0.000240,-0.005017,0.002732
0.020000,7.243569,8.510086,7.244804,2.990662,0.000228,-0.000635,0.002754
0.020000,7.303382,8.510252,7.304617,2.990669,0.000353,0.006267,0.002776
0.020000,7.363196,8.510418,7.364431,2.990673,0.000227,-0.006310,0.002798
0.020000,7.423009,8.510586,7.424244,2.990678,0.000243,0.000795,0.002820
0.020000,7.482822,8.510756,7.484058,2.990685,0.000338,0.004752,0.002841
0.020000,7.542636,8.510926,7.543872,2.990690,0.000227,-0.005532,0.002863
0.020000,7.602450,8.511098,7.603686,2.990695,0.000258,0.001523,0.002885
0.020000,7.662263,8.511272,7.663500,2.990701,0.000323,0.003256,0.002907
0.020000,7.722077,8.511446,7.723314,2.990706,0.000227,-0.004764,0.002929
0.020000,7.781891,8.511622,7.783128,2.990711,0.000272,0.002241,0.002951
0.020000,7.841705,8.511799,7.842942,2.990717,0.000308,0.001780,0.002973
0.020000,7.901519,8.511978,7.902757,2.990722,0.000228,-0.004006,0.002995
0.020000,7.961334,8.512157,7.962571,2.990728,0.000287,0.002950,0.003016
0.020000,8.021148,8.512338,8.022386,2.990734,0.000293,0.000321,0.003038
0.020000,8.080963,8.512521,8.082201,2.990738,0.000228,-0.003257,0.003060
0.020000,8.140777,8.512704,8.142016,2.990744,0.000301,0.003650,0.003082
0.020000,8.200592,8.512889,8.201831,2.990750,0.000279,-0.001118,0.003103
0.020000,8.260407,8.513076,8.261646,2.990754,0.000228,-0.002517,0.003125
0.020000,8.320222,8.513263,8.321461,2.990761,0.000315,0.004340,0.003147
0.020000,8.380037,8.513452,8.381276,2.990766,0.000264,-0.002539,0.003169
0.020000,8.439852,8.513642,8.441092,2.990770,0.000229,-0.001787,0.003190
0.020000,8.499667,8.513834,8.500907,2.990777,0.000329,0.005022,0.003212
0.020000,8.559482,8.514027,8.560723,2.990782,0.000250,-0.003941,0.003234
0.020000,8.619298,8.514221,8.620539,2.990787,0.000229,-0.001066,0.003255
0.020000,8.679113,8.514416,8.680355,2.990793,0.000343,0.005694,0.003277
0.020000,8.738929,8.514613,8.740171,2.990798,0.000236,-0.005326,0.003299
0.020000,8.798745,8.514811,8.799987,2.990803,0.000236,-0.000010,0.003320
0.020000,8.858561,8.515010,8.859803,2.990810,0.000343,0.005326,0.003342
0.020000,8.918376,8.515211,8.919619,2.990814,0.000229,-0.005660,0.003364
0.020000,8.978193,8.515412,8.979435,2.990819,0.000250,0.001042,0.003385
0.020000,9.038009,8.515616,9.039252,2.990826,0.000328,0.003899,0.003407
0.020000,9.097825,8.515820,9.099069,2.990830,0.000230,-0.004927,0.003428
0.020000,9.157641,8.516026,9.158885,2.990836,0.000264,0.001727,0.003450
0.020000,9.217458,8.516233,9.218702,2.990842,0.000314,0.002491,0.003472
0.020000,9.277274,8.516441,9.278519,2.990847,0.000230,-0.004204,0.003493
0.020000,9.337091,8.516651,9.338336,2.990852,0.000278,0.002402,0.003515
0.020000,9.396908,8.516861,9.398153,2.990858,0.000300,0.001102,0.003536
0.020000,9.456725,8.517074,9.457971,2.990863,0.000230,-0.003489,0.003558
0.020000,9.516542,8.517287,9.517788,2.990869,0.000292,0.003068,0.003579
0.020000,9.576359,8.517502,9.577605,2.990874,0.000286,-0.000270,0.003601
0.020000,9.636176,8.517718,9.637423,2.990879,0.000231,-0.002784,0.003622
0.020000,9.695993,8.517935,9.697241,2.990885,0.000305,0.003726,0.003643
0.020000,9.755811,8.518154,9.757058,2.990891,0.000273,-0.001623,0.003665
0.020000,9.815628,8.518374,9.816876,2.990895,0.000231,-0.002088,0.003686
0.020000,9.875446,8.518595,9.876694,2.990902,0.000318,0.004374,0.003708
0.020000,9.935264,8.518817,9.936513,2.990907,0.000259,-0.002959,0.003729
0.020000,9.995081,8.519041,9.996331,2.990911,0.000231,-0.001401,0.003751
